SymptomIdex,SymptomName,SymptomGroupId
6685,high fever,986
6686,loss of appetite,986
6687,mild fever,986
6688,swelled lymph nodes,986
6689,malaise,986
6690,red spots over body,986
6691,itching,987
6692,skin rash,987
6693,fatigue,987
6694,lethargy,987
6695,high fever,987
6696,headache,987
6697,mild fever,987
6698,swelled lymph nodes,987
6699,malaise,987
6700,red spots over body,987
6701,itching,988
6702,skin rash,988
6703,fatigue,988
6704,lethargy,988
6705,high fever,988
6706,headache,988
6707,loss of appetite,988
6708,swelled lymph nodes,988
6709,malaise,988
6710,red spots over body,988
6711,itching,989
6712,skin rash,989
6713,fatigue,989
6714,lethargy,989
6715,high fever,989
6716,headache,989
6717,loss of appetite,989
6718,mild fever,989
6719,malaise,989
6720,red spots over body,989
6721,skin rash,990
6722,chills,990
6723,joint pain,990
6724,vomiting,990
6725,fatigue,990
6726,high fever,990
6727,headache,990
6728,nausea,990
6729,loss of appetite,990
6730,pain behind the eyes,990
6731,back pain,990
6732,muscle pain,990
6733,red spots over body,990
6734,skin rash,991
6735,chills,991
6736,joint pain,991
6737,vomiting,991
6738,fatigue,991
6739,high fever,991
6740,headache,991
6741,nausea,991
6742,loss of appetite,991
6743,pain behind the eyes,991
6744,back pain,991
6745,malaise,991
6746,red spots over body,991
6747,skin rash,992
6748,chills,992
6749,joint pain,992
6750,vomiting,992
6751,fatigue,992
6752,high fever,992
6753,headache,992
6754,nausea,992
6755,loss of appetite,992
6756,pain behind the eyes,992
6757,back pain,992
6758,malaise,992
6759,muscle pain,992
6760,skin rash,993
6761,chills,993
6762,joint pain,993
6763,vomiting,993
6764,fatigue,993
6765,high fever,993
6766,headache,993
6767,nausea,993
6768,loss of appetite,993
6769,pain behind the eyes,993
6770,back pain,993
6771,malaise,993
6772,muscle pain,993
6773,red spots over body,993
6774,chills,994
6775,joint pain,994
6776,vomiting,994
6777,fatigue,994
6778,high fever,994
6779,headache,994
6780,nausea,994
6781,loss of appetite,994
6782,pain behind the eyes,994
6783,back pain,994
6784,malaise,994
6785,muscle pain,994
6786,red spots over body,994
6787,skin rash,995
6788,joint pain,995
6789,vomiting,995
6790,fatigue,995
6791,high fever,995
6792,headache,995
6793,nausea,995
6794,loss of appetite,995
6795,pain behind the eyes,995
6796,back pain,995
6797,malaise,995
6798,muscle pain,995
6799,red spots over body,995
6800,skin rash,996
6801,chills,996
6802,vomiting,996
6803,fatigue,996
6804,high fever,996
6805,headache,996
6806,nausea,996
6807,loss of appetite,996
6808,pain behind the eyes,996
6809,back pain,996
6810,malaise,996
6811,muscle pain,996
6812,red spots over body,996
6813,skin rash,997
6814,chills,997
6815,joint pain,997
6816,fatigue,997
6817,high fever,997
6818,headache,997
6819,nausea,997
6820,loss of appetite,997
6821,pain behind the eyes,997
6822,back pain,997
6823,malaise,997
6824,muscle pain,997
6825,red spots over body,997
6826,skin rash,998
6827,chills,998
6828,joint pain,998
6829,vomiting,998
6830,high fever,998
6831,headache,998
6832,nausea,998
6833,loss of appetite,998
6834,pain behind the eyes,998
6835,back pain,998
6836,malaise,998
6837,muscle pain,998
6838,red spots over body,998
6839,skin rash,999
6840,chills,999
6841,joint pain,999
6842,vomiting,999
6843,fatigue,999
6844,headache,999
6845,nausea,999
6846,loss of appetite,999
6847,pain behind the eyes,999
6848,back pain,999
6849,malaise,999
6850,muscle pain,999
6851,red spots over body,999
6852,chills,1000
6853,vomiting,1000
6854,fatigue,1000
6855,high fever,1000
6856,nausea,1000
6857,constipation,1000
6858,abdominal pain,1000
6859,diarrhoea,1000
6860,toxic look (typhos),1000
6861,belly pain,1000
6862,chills,1001
6863,vomiting,1001
6864,fatigue,1001
6865,high fever,1001
6866,headache,1001
6867,constipation,1001
6868,abdominal pain,1001
6869,diarrhoea,1001
6870,toxic look (typhos),1001
6871,belly pain,1001
6872,chills,1002
6873,vomiting,1002
6874,fatigue,1002
6875,high fever,1002
6876,headache,1002
6877,nausea,1002
6878,abdominal pain,1002
6879,diarrhoea,1002
6880,toxic look (typhos),1002
6881,belly pain,1002
6882,chills,1003
6883,vomiting,1003
6884,fatigue,1003
6885,high fever,1003
6886,headache,1003
6887,nausea,1003
6888,constipation,1003
6889,diarrhoea,1003
6890,toxic look (typhos),1003
6891,belly pain,1003
6892,chills,1004
6893,vomiting,1004
6894,fatigue,1004
6895,high fever,1004
6896,headache,1004
6897,nausea,1004
6898,constipation,1004
6899,abdominal pain,1004
6900,toxic look (typhos),1004
6901,belly pain,1004
6902,chills,1005
6903,vomiting,1005
6904,fatigue,1005
6905,high fever,1005
6906,headache,1005
6907,nausea,1005
6908,constipation,1005
6909,abdominal pain,1005
6910,diarrhoea,1005
6911,belly pain,1005
6912,chills,1006
6913,vomiting,1006
6914,fatigue,1006
6915,high fever,1006
6916,headache,1006
6917,nausea,1006
6918,constipation,1006
6919,abdominal pain,1006
6920,diarrhoea,1006
6921,toxic look (typhos),1006
6922,chills,1007
6923,vomiting,1007
6924,fatigue,1007
6925,high fever,1007
6926,headache,1007
6927,nausea,1007
6928,constipation,1007
6929,abdominal pain,1007
6930,diarrhoea,1007
6931,toxic look (typhos),1007
6932,belly pain,1007
6933,chills,1008
6934,vomiting,1008
6935,fatigue,1008
6936,high fever,1008
6937,headache,1008
6938,nausea,1008
6939,constipation,1008
6940,abdominal pain,1008
6941,diarrhoea,1008
6942,toxic look (typhos),1008
6943,belly pain,1008
6944,chills,1009
6945,fatigue,1009
6946,high fever,1009
6947,headache,1009
6948,nausea,1009
6949,constipation,1009
6950,abdominal pain,1009
6951,diarrhoea,1009
6952,toxic look (typhos),1009
6953,belly pain,1009
6954,joint pain,1010
6955,vomiting,1010
6956,yellowish skin,1010
6957,dark urine,1010
6958,nausea,1010
6959,loss of appetite,1010
6960,abdominal pain,1010
6961,diarrhoea,1010
6962,mild fever,1010
6963,yellowing of eyes,1010
6964,muscle pain,1010
6965,joint pain,1011
6966,vomiting,1011
6967,yellowish skin,1011
6968,dark urine,1011
6969,nausea,1011
6970,loss of appetite,1011
6971,abdominal pain,1011
6972,diarrhoea,1011
6973,mild fever,1011
6974,yellowing of eyes,1011
6975,muscle pain,1011
6976,vomiting,1012
6977,yellowish skin,1012
6978,dark urine,1012
6979,nausea,1012
6980,loss of appetite,1012
6981,abdominal pain,1012
6982,diarrhoea,1012
6983,mild fever,1012
6984,yellowing of eyes,1012
6985,muscle pain,1012
6986,joint pain,1013
6987,yellowish skin,1013
6988,dark urine,1013
6989,nausea,1013
6990,loss of appetite,1013
6991,abdominal pain,1013
6992,diarrhoea,1013
6993,mild fever,1013
6994,yellowing of eyes,1013
6995,muscle pain,1013
6996,joint pain,1014
6997,vomiting,1014
6998,dark urine,1014
6999,nausea,1014
7000,loss of appetite,1014
7001,abdominal pain,1014
7002,diarrhoea,1014
7003,mild fever,1014
7004,yellowing of eyes,1014
7005,muscle pain,1014
7006,joint pain,1015
7007,vomiting,1015
7008,yellowish skin,1015
7009,nausea,1015
7010,loss of appetite,1015
7011,abdominal pain,1015
7012,diarrhoea,1015
7013,mild fever,1015
7014,yellowing of eyes,1015
7015,muscle pain,1015
7016,joint pain,1016
7017,vomiting,1016
7018,yellowish skin,1016
7019,dark urine,1016
7020,loss of appetite,1016
7021,abdominal pain,1016
7022,diarrhoea,1016
7023,mild fever,1016
7024,yellowing of eyes,1016
7025,muscle pain,1016
7026,joint pain,1017
7027,vomiting,1017
7028,yellowish skin,1017
7029,dark urine,1017
7030,nausea,1017
7031,abdominal pain,1017
7032,diarrhoea,1017
7033,mild fever,1017
7034,yellowing of eyes,1017
7035,muscle pain,1017
7036,joint pain,1018
7037,vomiting,1018
7038,yellowish skin,1018
7039,dark urine,1018
7040,nausea,1018
7041,loss of appetite,1018
7042,diarrhoea,1018
7043,mild fever,1018
7044,yellowing of eyes,1018
7045,muscle pain,1018
7046,joint pain,1019
7047,vomiting,1019
7048,yellowish skin,1019
7049,dark urine,1019
7050,nausea,1019
7051,loss of appetite,1019
7052,abdominal pain,1019
7053,mild fever,1019
7054,yellowing of eyes,1019
7055,muscle pain,1019
7056,itching,1020
7057,fatigue,1020
7058,lethargy,1020
7059,yellowish skin,1020
7060,dark urine,1020
7061,loss of appetite,1020
7062,abdominal pain,1020
7063,yellow urine,1020
7064,yellowing of eyes,1020
7065,malaise,1020
7066,receiving blood transfusion,1020
7067,receiving unsterile injections,1020
7068,itching,1021
7069,fatigue,1021
7070,lethargy,1021
7071,yellowish skin,1021
7072,dark urine,1021
7073,loss of appetite,1021
7074,abdominal pain,1021
7075,yellow urine,1021
7076,yellowing of eyes,1021
7077,malaise,1021
7078,receiving blood transfusion,1021
7079,receiving unsterile injections,1021
7080,fatigue,1022
7081,lethargy,1022
7082,yellowish skin,1022
7083,dark urine,1022
7084,loss of appetite,1022
7085,abdominal pain,1022
7086,yellow urine,1022
7087,yellowing of eyes,1022
7088,malaise,1022
7089,receiving blood transfusion,1022
7090,receiving unsterile injections,1022
7091,itching,1023
7092,lethargy,1023
7093,yellowish skin,1023
7094,dark urine,1023
7095,loss of appetite,1023
7096,abdominal pain,1023
7097,yellow urine,1023
7098,yellowing of eyes,1023
7099,malaise,1023
7100,receiving blood transfusion,1023
7101,receiving unsterile injections,1023
7102,itching,1024
7103,fatigue,1024
7104,yellowish skin,1024
7105,dark urine,1024
7106,loss of appetite,1024
7107,abdominal pain,1024
7108,yellow urine,1024
7109,yellowing of eyes,1024
7110,malaise,1024
7111,receiving blood transfusion,1024
7112,receiving unsterile injections,1024
7113,itching,1025
7114,fatigue,1025
7115,lethargy,1025
7116,dark urine,1025
7117,loss of appetite,1025
7118,abdominal pain,1025
7119,yellow urine,1025
7120,yellowing of eyes,1025
7121,malaise,1025
7122,receiving blood transfusion,1025
7123,receiving unsterile injections,1025
7124,itching,1026
7125,fatigue,1026
7126,lethargy,1026
7127,yellowish skin,1026
7128,loss of appetite,1026
7129,abdominal pain,1026
7130,yellow urine,1026
7131,yellowing of eyes,1026
7132,malaise,1026
7133,receiving blood transfusion,1026
7134,receiving unsterile injections,1026
7135,itching,1027
7136,fatigue,1027
7137,lethargy,1027
7138,yellowish skin,1027
7139,dark urine,1027
7140,abdominal pain,1027
7141,yellow urine,1027
7142,yellowing of eyes,1027
7143,malaise,1027
7144,receiving blood transfusion,1027
7145,receiving unsterile injections,1027
7146,itching,1028
7147,fatigue,1028
7148,lethargy,1028
7149,yellowish skin,1028
7150,dark urine,1028
7151,loss of appetite,1028
7152,yellow urine,1028
7153,yellowing of eyes,1028
7154,malaise,1028
7155,receiving blood transfusion,1028
7156,receiving unsterile injections,1028
7157,itching,1029
7158,fatigue,1029
7159,lethargy,1029
7160,yellowish skin,1029
7161,dark urine,1029
7162,loss of appetite,1029
7163,abdominal pain,1029
7164,yellowing of eyes,1029
7165,malaise,1029
7166,receiving blood transfusion,1029
7167,receiving unsterile injections,1029
7168,fatigue,1030
7169,yellowish skin,1030
7170,nausea,1030
7171,loss of appetite,1030
7172,family history,1030
7173,fatigue,1031
7174,yellowish skin,1031
7175,nausea,1031
7176,loss of appetite,1031
7177,yellowing of eyes,1031
7178,family history,1031
7179,yellowish skin,1032
7180,nausea,1032
7181,loss of appetite,1032
7182,yellowing of eyes,1032
7183,family history,1032
7184,fatigue,1033
7185,nausea,1033
7186,loss of appetite,1033
7187,yellowing of eyes,1033
7188,family history,1033
7189,fatigue,1034
7190,yellowish skin,1034
7191,loss of appetite,1034
7192,yellowing of eyes,1034
7193,family history,1034
7194,fatigue,1035
7195,yellowish skin,1035
7196,nausea,1035
7197,yellowing of eyes,1035
7198,family history,1035
7199,fatigue,1036
7200,yellowish skin,1036
7201,nausea,1036
7202,loss of appetite,1036
7203,family history,1036
7204,fatigue,1037
7205,yellowish skin,1037
7206,nausea,1037
7207,loss of appetite,1037
7208,yellowing of eyes,1037
7209,fatigue,1038
7210,yellowish skin,1038
7211,nausea,1038
7212,loss of appetite,1038
7213,yellowing of eyes,1038
7214,family history,1038
7215,fatigue,1039
7216,yellowish skin,1039
7217,nausea,1039
7218,loss of appetite,1039
7219,yellowing of eyes,1039
7220,family history,1039
7221,joint pain,1040
7222,vomiting,1040
7223,fatigue,1040
7224,yellowish skin,1040
7225,dark urine,1040
7226,nausea,1040
7227,loss of appetite,1040
7228,abdominal pain,1040
7229,yellowing of eyes,1040
7230,vomiting,1041
7231,fatigue,1041
7232,yellowish skin,1041
7233,dark urine,1041
7234,nausea,1041
7235,loss of appetite,1041
7236,abdominal pain,1041
7237,yellowing of eyes,1041
7238,joint pain,1042
7239,fatigue,1042
7240,yellowish skin,1042
7241,dark urine,1042
7242,nausea,1042
7243,loss of appetite,1042
7244,abdominal pain,1042
7245,yellowing of eyes,1042
7246,joint pain,1043
7247,vomiting,1043
7248,yellowish skin,1043
7249,dark urine,1043
7250,nausea,1043
7251,loss of appetite,1043
7252,abdominal pain,1043
7253,yellowing of eyes,1043
7254,joint pain,1044
7255,vomiting,1044
7256,fatigue,1044
7257,dark urine,1044
7258,nausea,1044
7259,loss of appetite,1044
7260,abdominal pain,1044
7261,yellowing of eyes,1044
7262,joint pain,1045
7263,vomiting,1045
7264,fatigue,1045
7265,yellowish skin,1045
7266,nausea,1045
7267,loss of appetite,1045
7268,abdominal pain,1045
7269,yellowing of eyes,1045
7270,joint pain,1046
7271,vomiting,1046
7272,fatigue,1046
7273,yellowish skin,1046
7274,dark urine,1046
7275,loss of appetite,1046
7276,abdominal pain,1046
7277,yellowing of eyes,1046
7278,joint pain,1047
7279,vomiting,1047
7280,fatigue,1047
7281,yellowish skin,1047
7282,dark urine,1047
7283,nausea,1047
7284,abdominal pain,1047
7285,yellowing of eyes,1047
7286,joint pain,1048
7287,vomiting,1048
7288,fatigue,1048
7289,yellowish skin,1048
7290,dark urine,1048
7291,nausea,1048
7292,loss of appetite,1048
7293,yellowing of eyes,1048
7294,joint pain,1049
7295,vomiting,1049
7296,fatigue,1049
7297,yellowish skin,1049
7298,dark urine,1049
7299,nausea,1049
7300,loss of appetite,1049
7301,abdominal pain,1049
7302,joint pain,1050
7303,vomiting,1050
7304,fatigue,1050
7305,high fever,1050
7306,yellowish skin,1050
7307,dark urine,1050
7308,nausea,1050
7309,loss of appetite,1050
7310,abdominal pain,1050
7311,yellowing of eyes,1050
7312,coma,1050
7313,stomach bleeding,1050
7314,joint pain,1051
7315,vomiting,1051
7316,fatigue,1051
7317,high fever,1051
7318,yellowish skin,1051
7319,dark urine,1051
7320,nausea,1051
7321,loss of appetite,1051
7322,abdominal pain,1051
7323,yellowing of eyes,1051
7324,acute liver failure,1051
7325,coma,1051
7326,stomach bleeding,1051
7327,joint pain,1052
7328,vomiting,1052
7329,fatigue,1052
7330,high fever,1052
7331,yellowish skin,1052
7332,dark urine,1052
7333,nausea,1052
7334,loss of appetite,1052
7335,abdominal pain,1052
7336,yellowing of eyes,1052
7337,acute liver failure,1052
7338,coma,1052
7339,stomach bleeding,1052
7340,vomiting,1053
7341,fatigue,1053
7342,high fever,1053
7343,yellowish skin,1053
7344,dark urine,1053
7345,nausea,1053
7346,loss of appetite,1053
7347,abdominal pain,1053
7348,yellowing of eyes,1053
7349,acute liver failure,1053
7350,coma,1053
7351,stomach bleeding,1053
7352,joint pain,1054
7353,fatigue,1054
7354,high fever,1054
7355,yellowish skin,1054
7356,dark urine,1054
7357,nausea,1054
7358,loss of appetite,1054
7359,abdominal pain,1054
7360,yellowing of eyes,1054
7361,acute liver failure,1054
7362,coma,1054
7363,stomach bleeding,1054
7364,joint pain,1055
7365,vomiting,1055
7366,high fever,1055
7367,yellowish skin,1055
7368,dark urine,1055
7369,nausea,1055
7370,loss of appetite,1055
7371,abdominal pain,1055
7372,yellowing of eyes,1055
7373,acute liver failure,1055
7374,coma,1055
7375,stomach bleeding,1055
7376,joint pain,1056
7377,vomiting,1056
7378,fatigue,1056
7379,yellowish skin,1056
7380,dark urine,1056
7381,nausea,1056
7382,loss of appetite,1056
